,Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
24961,120090620196,2,2,,678.13 sq ft,Apartment,57042.0,brazil,realtor.com
24962,120090620197,3,2,,"1,237.85 sq ft",Apartment,700518.0,brazil,realtor.com
24963,120090620198,2,2,,775.00 sq ft,Apartment,271201.0,brazil,realtor.com
24964,120090620199,1,1,,322.92 sq ft,Apartment,86064.0,brazil,realtor.com
24965,120090620194,1,2,,516.67 sq ft,Apartment,210156.0,brazil,realtor.com
24966,120090620195,,,,,Commercial,720533.0,brazil,realtor.com
24967,120090620193,1,1,,215.28 sq ft,Apartment,60044.0,brazil,realtor.com
24968,120090620192,3,1,,968.75 sq ft,Apartment,140104.0,brazil,realtor.com
24969,120090620190,2,2,,775.00 sq ft,Apartment,140104.0,brazil,realtor.com
24970,120090620191,3,2,,775.00 sq ft,Apartment,190141.0,brazil,realtor.com
24971,120090620189,3,2,,"1,291.67 sq ft",Apartment,189140.0,brazil,realtor.com
24972,120090620188,3,1,,"1,151.74 sq ft",Apartment,164121.0,brazil,realtor.com
24973,120090620185,2,3,,839.59 sq ft,Apartment,160118.0,brazil,realtor.com
24974,120090620186,3,,,914.93 sq ft,Apartment,320237.0,brazil,realtor.com
24975,120090620187,2,2,,"1,011.81 sq ft",Apartment,340252.0,brazil,realtor.com
24976,120090620181,2,2,,710.42 sq ft,Apartment,144107.0,brazil,realtor.com
24977,120090620182,4,3,,"1,657.64 sq ft",Apartment,378280.0,brazil,realtor.com
24978,120090620183,4,2,,"1,410.07 sq ft",Apartment,480355.0,brazil,realtor.com
24979,120090620184,4,3,,"1,603.82 sq ft",Apartment,700518.0,brazil,realtor.com
24980,120090620180,2,2,,936.46 sq ft,Apartment,290215.0,brazil,realtor.com
24981,120090620178,3,4,,"2,809.38 sq ft",Apartment,498369.0,brazil,realtor.com
24982,120090620179,4,3,,"1,399.31 sq ft",Apartment,700518.0,brazil,realtor.com
24983,120090620177,3,2,,"1,367.02 sq ft",Apartment,176130.0,brazil,realtor.com
24984,120090620176,2,2,,731.95 sq ft,Apartment,160118.0,brazil,realtor.com
24985,120090620172,2,3,,"1,937.50 sq ft",Apartment,330244.0,brazil,realtor.com
24986,120090620173,1,1,,409.03 sq ft,Apartment,80059.0,brazil,realtor.com
24987,120090620174,3,4,,"1,776.05 sq ft",Apartment,298221.0,brazil,realtor.com
24988,120090620175,2,2,,936.46 sq ft,Apartment,250185.0,brazil,realtor.com
24989,120090620171,3,2,,"1,119.45 sq ft",Apartment,192142.0,brazil,realtor.com
24990,120090620169,2,1,,538.20 sq ft,Apartment,41831.0,brazil,realtor.com
24991,120090620170,1,1,,538.20 sq ft,Apartment,39029.0,brazil,realtor.com
24992,120090620168,,1,,753.47 sq ft,Commercial,500370.0,brazil,realtor.com
24993,120090620167,,1,,376.74 sq ft,Apartment,87064.0,brazil,realtor.com
24994,120090620166,2,2,,828.82 sq ft,Apartment,190141.0,brazil,realtor.com
24995,120090620165,1,1,,322.92 sq ft,Apartment,68050.0,brazil,realtor.com
24996,120090620164,2,2,,656.60 sq ft,Apartment,94070.0,brazil,realtor.com
24997,120090620163,,1,,409.03 sq ft,Offices,44033.0,brazil,realtor.com
24998,120090620162,2,3,,947.22 sq ft,Apartment,240178.0,brazil,realtor.com
24999,120090620161,2,1,,699.65 sq ft,Apartment,119889.0,brazil,realtor.com
25000,120090620160,2,2,,753.47 sq ft,Apartment,156116.0,brazil,realtor.com
25001,120090620158,1,1,,430.56 sq ft,Apartment,130096.0,brazil,realtor.com
25002,120090620159,2,2,,"1,453.13 sq ft",Offices,158517.0,brazil,realtor.com
25003,120090620157,2,2,,"1,582.29 sq ft",House,220163.0,brazil,realtor.com
25004,120090620156,3,2,,753.47 sq ft,Apartment,84062.0,brazil,realtor.com
25005,120090620155,2,1,,871.88 sq ft,Apartment,150111.0,brazil,realtor.com
25006,120090620154,1,1,,419.79 sq ft,Apartment,320237.0,brazil,realtor.com
25007,120090620139,2,2,,710.42 sq ft,House,70052.0,brazil,realtor.com
25008,120090620134,2,1,,581.25 sq ft,House,300222.0,brazil,realtor.com
25009,120090620135,3,2,,"2,551.05 sq ft",Apartment,280207.0,brazil,realtor.com
25010,120090620130,3,2,,"1,689.93 sq ft",Apartment,184136.0,brazil,realtor.com
25011,120090620132,3,4,,"3,659.73 sq ft",House,800592.0,brazil,realtor.com
25012,120090620128,,,,473.61 sq ft,Apartment,82861.0,brazil,realtor.com
25013,120090620126,2,2,,828.82 sq ft,Apartment,300222.0,brazil,realtor.com
25014,120090620127,3,4,,"1,506.95 sq ft",Apartment,190141.0,brazil,realtor.com
25015,120090620124,4,3,,"5,381.96 sq ft",House,360267.0,brazil,realtor.com
25016,120090620125,4,4,,"2,927.78 sq ft",Apartment,636471.0,brazil,realtor.com
25017,120090620123,2,1,,10.76 sq ft,House,88065.0,brazil,realtor.com
25018,120090620122,4,3,,"2,185.07 sq ft",Apartment,900666.0,brazil,realtor.com
25019,120090620121,4,3,,"6,512.17 sq ft",Unit,260193.0,brazil,realtor.com
25020,120090620120,4,4,,"1,926.74 sq ft",Apartment,246182.0,brazil,realtor.com
25021,120090620119,1,1,,484.38 sq ft,Apartment,99073.0,brazil,realtor.com
25022,120090620118,2,2,,753.47 sq ft,Apartment,122090.0,brazil,realtor.com
25023,120090620114,,1,,258.33 sq ft,Offices,63047.0,brazil,realtor.com
25024,120090620112,2,1,,839.59 sq ft,Apartment,112083.0,brazil,realtor.com
25025,120090620113,1,1,,505.90 sq ft,Apartment,105478.0,brazil,realtor.com
25026,120090620111,2,2,,667.36 sq ft,Apartment,126093.0,brazil,realtor.com
25027,120090620105,2,3,,731.95 sq ft,Apartment,106078.0,brazil,realtor.com
25028,120090618749,2,2,,775.00 sq ft,Apartment,258888.0,brazil,realtor.com
25029,120090618750,5,7,,"4,305.56 sq ft",Apartment,720533.0,brazil,realtor.com
25030,120090618748,,1,,290.63 sq ft,Offices,50037.0,brazil,realtor.com
25031,120090618747,3,2,,"1,334.72 sq ft",Apartment,360267.0,brazil,realtor.com
25032,120090618745,,1,,269.10 sq ft,Apartment,72053.0,brazil,realtor.com
25033,120090618746,3,3,,"1,022.57 sq ft",Apartment,149911.0,brazil,realtor.com
25034,120090618743,,1,,"1,076.39 sq ft",House,52039.0,brazil,realtor.com
25035,120090618744,3,3,,"1,173.27 sq ft",Apartment,337250.0,brazil,realtor.com
25036,120090618738,4,3,,"1,786.81 sq ft",Apartment,360267.0,brazil,realtor.com
25037,120090618737,1,1,,279.86 sq ft,Apartment,138102.0,brazil,realtor.com
25038,120090602251,5,6,,"4,305.60 sq ft",House,1798267.0,brazil,realtor.com
25039,120090602230,7,8,,"7,534.80 sq ft",House,2197155.0,brazil,realtor.com
25040,120090602195,8,9,,"17,728.31 sq ft",House,2800937.0,brazil,realtor.com
25041,120090602032,7,7,,"10,656.36 sq ft",House,3994333.0,brazil,realtor.com
25042,120090585227,2,2,,785.77 sq ft,Apartment,96071.0,brazil,realtor.com
25043,120090585218,4,5,,"1,689.93 sq ft",Apartment,298221.0,brazil,realtor.com
25044,120090585216,3,2,,839.59 sq ft,Apartment,150111.0,brazil,realtor.com
25045,120090585217,1,1,,376.74 sq ft,Apartment,39029.0,brazil,realtor.com
25046,120090585214,3,3,,"1,173.27 sq ft",Apartment,168124.0,brazil,realtor.com
25047,120090583136,3,2,,"1,130.21 sq ft",Apartment,445344.0,brazil,realtor.com
25048,120090582182,2,2,,"1,033.34 sq ft",Apartment,490363.0,brazil,realtor.com
25049,120090581707,4,,"3,552.12 sq ft","3,552.12 sq ft",Apartment,518384.0,brazil,realtor.com
25050,120090581508,4,6,,"3,659.76 sq ft",Apartment,1451074.0,brazil,realtor.com
25051,120090581506,4,5,,"1,625.36 sq ft",Apartment,839821.0,brazil,realtor.com
25052,120090581501,4,1,,"1,603.84 sq ft",Apartment,428317.0,brazil,realtor.com
25053,120090581369,3,3,,"1,076.40 sq ft",Apartment,313232.0,brazil,realtor.com
25054,120090581252,3,3,,"1,453.14 sq ft",Apartment,399696.0,brazil,realtor.com
25055,120090581223,4,5,,"3,013.92 sq ft",Apartment,599844.0,brazil,realtor.com
25056,120090581217,2,1,,936.47 sq ft,Apartment,190141.0,brazil,realtor.com
25057,120090581167,3,1,,"1,076.40 sq ft",Apartment,399876.0,brazil,realtor.com
25058,120090581153,3,8,,"2,378.84 sq ft",Apartment,1090807.0,brazil,realtor.com
25059,120090581138,4,1,,"2,045.16 sq ft",Apartment,520385.0,brazil,realtor.com
25060,120090581123,3,1,,"1,270.15 sq ft",Apartment,500370.0,brazil,realtor.com
25061,120090581109,,1,,"14,531.40 sq ft",Offices,1381022.0,brazil,realtor.com
25062,120090581108,4,6,,"4,413.24 sq ft",Apartment,3001621.0,brazil,realtor.com
25063,120090581088,4,9,,"2,669.47 sq ft",Apartment,1260933.0,brazil,realtor.com
25064,120090581085,4,5,,"2,185.09 sq ft",Apartment,550407.0,brazil,realtor.com
25065,120090581079,5,10,,"3,659.76 sq ft",Apartment,1370414.0,brazil,realtor.com
25066,120090581077,3,1,,"1,345.50 sq ft",Apartment,390289.0,brazil,realtor.com
25067,120090581069,2,1,,839.59 sq ft,Apartment,257591.0,brazil,realtor.com
25068,120090577630,2,1,,861.12 sq ft,Apartment,174129.0,brazil,realtor.com
25069,120090575420,,,,"1,679.18 sq ft",Apartment,528582.0,brazil,realtor.com
25070,120090575021,,,,"1,087.16 sq ft",Apartment,256117.0,brazil,realtor.com
25071,120090574746,4,3,,"2,927.78 sq ft",Apartment,1657895.0,brazil,realtor.com
25072,120090574559,1,1,,581.25 sq ft,Apartment,244829.0,brazil,realtor.com
25073,120090573732,3,2,,"1,786.81 sq ft",Apartment,597166.0,brazil,realtor.com
25074,120090566781,2,2,,645.83 sq ft,Apartment,317814.0,brazil,realtor.com
25075,120090566226,4,4,,"2,647.92 sq ft",Apartment,597166.0,brazil,realtor.com
25076,120090566109,2,2,,,Apartment,301620.0,brazil,realtor.com
25077,120090563922,4,,,"6,383.05 sq ft",House,760563.0,brazil,realtor.com
25078,120090544664,2,1,,613.54 sq ft,Apartment,74055.0,brazil,realtor.com
25079,120090544663,4,4,,"3,239.94 sq ft",Apartment,320237.0,brazil,realtor.com
25080,120090544662,2,1,,495.14 sq ft,Apartment,66049.0,brazil,realtor.com
25081,120090544661,2,2,,742.71 sq ft,Apartment,45233.0,brazil,realtor.com
25082,120090544660,3,3,,"1,224.07 sq ft",Apartment,116486.0,brazil,realtor.com
25083,120090544659,3,2,,"1,291.67 sq ft",Apartment,79639.0,brazil,realtor.com
25084,120090544654,4,2,,"1,528.48 sq ft",Apartment,99874.0,brazil,realtor.com
25085,120090544653,,,376.74 sq ft,376.74 sq ft,Commercial,68050.0,brazil,realtor.com
25086,120090544652,1,1,,645.83 sq ft,Apartment,76056.0,brazil,realtor.com
25087,120090544650,3,3,,"1,108.68 sq ft",Apartment,144107.0,brazil,realtor.com
25088,120090544648,,,"3,229.17 sq ft","3,229.17 sq ft",Apartment,54771.0,brazil,realtor.com
25089,120090544646,3,2,,"1,237.85 sq ft",Apartment,70052.0,brazil,realtor.com
25090,120090544645,,,,,Apartment,26019.0,brazil,realtor.com
25091,120090544643,,,,,Apartment,27020.0,brazil,realtor.com
25092,120090544644,3,3,,"3,767.37 sq ft",Apartment,196145.0,brazil,realtor.com
25093,120090544641,2,2,,301.39 sq ft,Apartment,59180.0,brazil,realtor.com
25094,120090544640,4,3,,,Apartment,60044.0,brazil,realtor.com
25095,120090544639,3,3,,"1,151.74 sq ft",Apartment,118087.0,brazil,realtor.com
25096,120090544637,2,1,,538.20 sq ft,Apartment,34025.0,brazil,realtor.com
25097,120090544635,3,3,,"1,657.64 sq ft",Apartment,152913.0,brazil,realtor.com
25098,120090544633,3,2,,862.40 sq ft,Apartment,40030.0,brazil,realtor.com
25099,120090544631,,,"4,859.91 sq ft","4,859.91 sq ft",Land,37895.0,brazil,realtor.com
25100,120090544630,2,1,,538.20 sq ft,Apartment,260.0,brazil,realtor.com
25101,120090544629,2,1,,594.17 sq ft,Apartment,49036.0,brazil,realtor.com
25102,120090544626,,,"12,766.00 sq ft",,Land,105078.0,brazil,realtor.com
25103,120090544624,2,1,,699.65 sq ft,House,46034.0,brazil,realtor.com
25104,120090544622,,,"6,458.35 sq ft",,Land,270200.0,brazil,realtor.com
25105,120090544621,3,2,,"1,399.31 sq ft",House,110081.0,brazil,realtor.com
25106,120090544620,4,4,,"5,381.96 sq ft",Rural,300222.0,brazil,realtor.com
25107,120090544619,,,"3,681.26 sq ft",,Land,36027.0,brazil,realtor.com
25108,120090544618,3,4,,"1,216.32 sq ft",Apartment,98073.0,brazil,realtor.com
25109,120090544616,,,"9,203.14 sq ft",,Land,150111.0,brazil,realtor.com
25110,120090544615,2,1,,570.49 sq ft,Apartment,53039.0,brazil,realtor.com
25111,120090544614,,,"32,291.73 sq ft",,Land,96071.0,brazil,realtor.com
25112,120090503680,3,1,,979.52 sq ft,Apartment,278206.0,brazil,realtor.com
25113,120090503677,4,5,,"2,906.28 sq ft",Apartment,1220303.0,brazil,realtor.com
25114,120090503674,2,3,,850.36 sq ft,Apartment,170126.0,brazil,realtor.com
25115,120090503599,3,7,,"1,625.36 sq ft",Apartment,214158.0,brazil,realtor.com
25116,120090503598,4,7,,"4,273.31 sq ft",Apartment,1260933.0,brazil,realtor.com
25117,120090503581,4,9,,"4,251.78 sq ft",House,840022.0,brazil,realtor.com
25118,120090503569,2,1,,807.30 sq ft,Apartment,140104.0,brazil,realtor.com
25119,120090503541,4,4,,"2,045.16 sq ft",Apartment,750555.0,brazil,realtor.com
25120,120090503515,2,3,,947.23 sq ft,Apartment,260193.0,brazil,realtor.com
25121,120090503417,3,1,,861.12 sq ft,Apartment,279607.0,brazil,realtor.com
25122,120090503400,4,3,,"1,948.28 sq ft",Apartment,1800733.0,brazil,realtor.com
25123,120090503378,4,2,,"2,443.43 sq ft",Apartment,1260933.0,brazil,realtor.com
25124,120090503369,4,4,,"3,810.46 sq ft",Apartment,1180874.0,brazil,realtor.com
25125,120090503368,5,9,,"5,920.20 sq ft",House,420311.0,brazil,realtor.com
25126,120090503296,2,1,,"1,259.39 sq ft",Apartment,380281.0,brazil,realtor.com
25127,120090503283,7,2,,"2,604.89 sq ft",House,400296.0,brazil,realtor.com
25128,120090503253,3,3,,"1,377.79 sq ft",Apartment,339651.0,brazil,realtor.com
25129,120090503227,3,5,,"1,420.85 sq ft",House,319236.0,brazil,realtor.com
25130,120090503184,4,2,,"1,453.14 sq ft",Apartment,130096.0,brazil,realtor.com
25131,120090503069,4,6,,"4,305.60 sq ft",House,1451074.0,brazil,realtor.com
25132,120090503007,4,7,,"4,305.60 sq ft",Apartment,2181614.0,brazil,realtor.com
25133,120090502998,3,1,,990.29 sq ft,Apartment,370274.0,brazil,realtor.com
25134,120090502973,4,3,,"1,937.52 sq ft",Apartment,1060185.0,brazil,realtor.com
25135,120090502796,1,1,,344.45 sq ft,Apartment,170126.0,brazil,realtor.com
25136,120090496346,3,2,,"1,044.11 sq ft",Apartment,499770.0,brazil,realtor.com
25137,120090492619,3,2,,"1,076.40 sq ft",Apartment,380281.0,brazil,realtor.com
25138,120090492003,9,11,,"32,292.00 sq ft",House,0.0,brazil,realtor.com
25139,120090491705,,,113.02 sq ft,26.91 sq ft,House,9045829.0,brazil,realtor.com
25140,120090491414,3,2,,958.00 sq ft,Apartment,380281.0,brazil,realtor.com
25141,120090491407,3,2,,"1,248.62 sq ft",Apartment,121090.0,brazil,realtor.com
25142,120090491403,4,7,,"2,734.06 sq ft",Apartment,1561155.0,brazil,realtor.com
25143,120090491399,2,2,,796.54 sq ft,Apartment,196145.0,brazil,realtor.com
25144,120090491398,4,6,,"4,273.31 sq ft",Apartment,1260933.0,brazil,realtor.com
25145,120090491385,2,2,,"2,152.80 sq ft",Apartment,1300362.0,brazil,realtor.com
25146,120090491355,4,6,,"1,614.60 sq ft",Apartment,699918.0,brazil,realtor.com
25147,120090491326,3,6,,"1,829.88 sq ft",Apartment,556412.0,brazil,realtor.com
25148,120090476552,2,1,,559.72 sq ft,Unit,14262.0,brazil,realtor.com
25149,120090476551,1,1,,430.56 sq ft,Unit,25661.0,brazil,realtor.com
25150,120090476549,2,1,,548.96 sq ft,Unit,14239.0,brazil,realtor.com
25151,120090456435,,,"3,121.53 sq ft",,Land,32024.0,brazil,realtor.com
25152,120090455897,3,3,,"2,691.00 sq ft",Apartment,2550270.0,brazil,realtor.com
25153,120090435592,3,4,,"1,786.81 sq ft",Apartment,420311.0,brazil,realtor.com
25154,120090435593,2,3,,775.00 sq ft,Apartment,260193.0,brazil,realtor.com
25155,120090435594,2,1,,914.93 sq ft,Apartment,210156.0,brazil,realtor.com
25156,120090435589,2,2,,807.29 sq ft,Apartment,58043.0,brazil,realtor.com
25157,120090435590,3,3,,"1,076.39 sq ft",Apartment,130096.0,brazil,realtor.com
25158,120090435591,2,2,,807.29 sq ft,Apartment,168124.0,brazil,realtor.com
25159,120090435586,3,2,,839.59 sq ft,Apartment,150111.0,brazil,realtor.com
25160,120090435587,4,4,,"1,722.23 sq ft",Apartment,240178.0,brazil,realtor.com
25161,120090435588,,1,,182.99 sq ft,Apartment,64047.0,brazil,realtor.com
25162,120090435581,3,2,,"1,377.78 sq ft",House,96071.0,brazil,realtor.com
25163,120090435582,2,3,,947.22 sq ft,Apartment,160118.0,brazil,realtor.com
25164,120090435583,3,3,,"1,506.95 sq ft",House,198147.0,brazil,realtor.com
25165,120090435584,,2,,"4,036.47 sq ft",Offices,150111.0,brazil,realtor.com
25166,120090435585,1,1,,355.21 sq ft,,106078.0,brazil,realtor.com
25167,120090435573,3,2,,914.93 sq ft,Apartment,150111.0,brazil,realtor.com
25168,120090435574,4,,,"1,227.09 sq ft",House,106078.0,brazil,realtor.com
25169,120090435575,3,2,,796.53 sq ft,Apartment,108080.0,brazil,realtor.com
25170,120090435576,3,4,,"1,614.59 sq ft",House,117287.0,brazil,realtor.com
25171,120090435577,,1,,344.45 sq ft,Apartment,92068.0,brazil,realtor.com
25172,120090435578,3,3,,"1,829.86 sq ft",Apartment,1971459.0,brazil,realtor.com
25173,120090435579,2,2,,"1,033.34 sq ft",House,124092.0,brazil,realtor.com
25174,120090435580,3,3,,"1,216.32 sq ft",Apartment,600444.0,brazil,realtor.com
25175,120090435566,3,2,,861.11 sq ft,Apartment,94070.0,brazil,realtor.com
25176,120090435567,,,,290.63 sq ft,Apartment,82061.0,brazil,realtor.com
25177,120090435568,2,2,,968.75 sq ft,Apartment,220163.0,brazil,realtor.com
25178,120090435569,4,4,,"3,282.99 sq ft",Apartment,440326.0,brazil,realtor.com
25179,120090435570,2,3,,"1,087.15 sq ft",Apartment,279207.0,brazil,realtor.com
25180,120090435571,3,2,,"1,948.27 sq ft",House,350259.0,brazil,realtor.com
25181,120090435572,2,2,,592.02 sq ft,Apartment,90067.0,brazil,realtor.com
25182,120090435563,,1,,"2,368.06 sq ft",House,160118.0,brazil,realtor.com
25183,120090435564,3,3,,"1,453.13 sq ft",Apartment,310170.0,brazil,realtor.com
25184,120090435565,3,2,,"1,367.02 sq ft",Apartment,70052.0,brazil,realtor.com
25185,120090435560,3,3,,"1,087.15 sq ft",Apartment,250185.0,brazil,realtor.com
25186,120090435561,,,"7,771.54 sq ft","7,771.54 sq ft",Unit,170126.0,brazil,realtor.com
25187,120090435562,4,3,,"2,002.09 sq ft",Apartment,270200.0,brazil,realtor.com
25188,120090435557,2,2,,839.59 sq ft,Apartment,145107.0,brazil,realtor.com
25189,120090435558,3,,,"1,076.39 sq ft",Apartment,440326.0,brazil,realtor.com
25190,120090435559,2,1,,"1,453.13 sq ft",House,130096.0,brazil,realtor.com
25191,120090435555,8,8,,"5,166.68 sq ft",House,170126.0,brazil,realtor.com
25192,120090435554,3,3,,"1,765.28 sq ft",Apartment,340252.0,brazil,realtor.com
25193,120090435550,3,4,,"2,400.35 sq ft",Apartment,290215.0,brazil,realtor.com
25194,120090435551,1,1,,505.90 sq ft,Apartment,104077.0,brazil,realtor.com
25195,120090435553,2,2,,796.53 sq ft,Apartment,74055.0,brazil,realtor.com
25196,120090435545,3,2,,"1,388.54 sq ft",Apartment,220163.0,brazil,realtor.com
25197,120090435546,5,5,,"2,109.73 sq ft",House,256190.0,brazil,realtor.com
25198,120090435547,2,1,,538.20 sq ft,Apartment,68050.0,brazil,realtor.com
25199,120090435543,4,1,,"1,851.39 sq ft",Apartment,380281.0,brazil,realtor.com
25200,120090435544,2,1,,839.59 sq ft,Apartment,150111.0,brazil,realtor.com
25201,120090435542,3,,,957.99 sq ft,Apartment,180133.0,brazil,realtor.com
25202,120090435541,2,1,,968.75 sq ft,Apartment,296219.0,brazil,realtor.com
25203,120090435540,2,1,,645.83 sq ft,Apartment,220163.0,brazil,realtor.com
25204,120090435537,2,1,,"1,044.10 sq ft",Apartment,240178.0,brazil,realtor.com
25205,120090435538,1,2,,538.20 sq ft,Apartment,86064.0,brazil,realtor.com
25206,120090435536,2,1,,710.42 sq ft,House,90067.0,brazil,realtor.com
25207,120090435533,3,3,,"1,291.67 sq ft",Apartment,196145.0,brazil,realtor.com
25208,120090435535,,,"5,651.05 sq ft",,Land,77409.0,brazil,realtor.com
25209,120090435528,2,2,,968.75 sq ft,Apartment,55041.0,brazil,realtor.com
25210,120090435529,3,,,"1,205.56 sq ft",Apartment,136101.0,brazil,realtor.com
25211,120090435530,3,2,,936.46 sq ft,Apartment,170126.0,brazil,realtor.com
25212,120090435531,1,1,,516.67 sq ft,Apartment,240178.0,brazil,realtor.com
25213,120090435532,3,3,,"1,345.49 sq ft",Apartment,280207.0,brazil,realtor.com
25214,120090435522,3,3,,"1,367.02 sq ft",Apartment,318235.0,brazil,realtor.com
25215,120090435523,3,3,,"1,334.72 sq ft",Apartment,180133.0,brazil,realtor.com
25216,120090435524,2,2,,861.11 sq ft,Apartment,172328.0,brazil,realtor.com
25217,120090435525,2,3,,893.40 sq ft,Apartment,320237.0,brazil,realtor.com
25218,120090435526,3,3,,"1,334.72 sq ft",Apartment,780578.0,brazil,realtor.com
25219,120090435527,3,4,,"1,248.61 sq ft",Apartment,620459.0,brazil,realtor.com
25220,120090435517,3,3,,"1,097.92 sq ft",Apartment,560415.0,brazil,realtor.com
25221,120090435518,2,2,,"1,614.59 sq ft",House,74055.0,brazil,realtor.com
25222,120090435519,1,1,,398.26 sq ft,Apartment,104077.0,brazil,realtor.com
25223,120090435520,,1,279.86 sq ft,279.86 sq ft,Apartment,73054.0,brazil,realtor.com
25224,120090435521,,1,,301.39 sq ft,Offices,70052.0,brazil,realtor.com
25225,120090435515,3,2,,861.11 sq ft,Apartment,252987.0,brazil,realtor.com
25226,120090435516,2,2,,807.29 sq ft,Apartment,170126.0,brazil,realtor.com
25227,120090435512,2,4,,"2,820.14 sq ft",House,170126.0,brazil,realtor.com
25228,120090435513,3,3,,"2,260.42 sq ft",Apartment,700518.0,brazil,realtor.com
25229,120090435514,3,2,,"1,076.39 sq ft",Apartment,256190.0,brazil,realtor.com
25230,120090435510,3,2,,"1,076.39 sq ft",Apartment,260193.0,brazil,realtor.com
25231,120090435511,3,3,,"1,614.59 sq ft",Apartment,290215.0,brazil,realtor.com
25232,120090435509,,1,226.04 sq ft,226.04 sq ft,Apartment,70052.0,brazil,realtor.com
25233,120090435506,2,1,,925.70 sq ft,Apartment,90067.0,brazil,realtor.com
25234,120090435504,1,1,,592.02 sq ft,Apartment,140104.0,brazil,realtor.com
25235,120090435505,3,3,,"1,097.92 sq ft",Apartment,190141.0,brazil,realtor.com
25236,120090435502,3,4,,"1,291.67 sq ft",Apartment,137101.0,brazil,realtor.com
25237,120090435503,1,1,,592.02 sq ft,Apartment,120089.0,brazil,realtor.com
25238,120090435500,4,4,,"1,829.86 sq ft",Apartment,180133.0,brazil,realtor.com
25239,120090435501,1,1,,430.56 sq ft,Apartment,98073.0,brazil,realtor.com
25240,120090435498,,1,,215.28 sq ft,Apartment,76056.0,brazil,realtor.com
25241,120090435496,2,2,,699.65 sq ft,Apartment,134099.0,brazil,realtor.com
25242,120090435494,2,2,,"1,130.21 sq ft",Apartment,200148.0,brazil,realtor.com
25243,120090435492,2,1,,742.71 sq ft,Apartment,56041.0,brazil,realtor.com
25244,120090435493,2,2,,796.53 sq ft,Apartment,60044.0,brazil,realtor.com
25245,120090435491,3,2,,"1,087.15 sq ft",Apartment,306227.0,brazil,realtor.com
25246,120090435490,3,3,,"1,636.11 sq ft",Apartment,180133.0,brazil,realtor.com
25247,120090435489,3,2,,"1,184.03 sq ft",Apartment,250185.0,brazil,realtor.com
25248,120090435488,3,2,,624.31 sq ft,Apartment,76056.0,brazil,realtor.com
25249,120090435487,3,2,,947.22 sq ft,Apartment,196145.0,brazil,realtor.com
25250,120090435486,1,2,,731.95 sq ft,Apartment,300222.0,brazil,realtor.com
25251,120090405856,,1,,"4,843.80 sq ft",Land,70841.0,brazil,realtor.com
25252,120090375945,3,,"1,743.77 sq ft","1,743.77 sq ft",Apartment,458339.0,brazil,realtor.com
25253,120090375364,4,3,,"1,205.57 sq ft",House,126093.0,brazil,realtor.com
25254,120090348146,2,,"1,291.67 sq ft",,Apartment,100074.0,brazil,realtor.com
25255,120090348145,2,2,,678.13 sq ft,Apartment,70052.0,brazil,realtor.com
25256,120090348144,2,2,,871.88 sq ft,Apartment,93069.0,brazil,realtor.com
25257,120090348134,3,3,,"1,905.21 sq ft",Apartment,216160.0,brazil,realtor.com
25258,120090344284,,3,,"2,475.72 sq ft",Apartment,1290955.0,brazil,realtor.com
25259,120090341554,,5,,"3,121.56 sq ft",House,330244.0,brazil,realtor.com
25260,120090318637,2,1,,554.34 sq ft,Apartment,36027.0,brazil,realtor.com
25261,120090318638,3,2,,"2,938.55 sq ft",Apartment,950704.0,brazil,realtor.com
25262,120090318636,3,3,,"2,260.42 sq ft",Apartment,207694.0,brazil,realtor.com
25263,120090318631,2,1,,516.67 sq ft,Apartment,61445.0,brazil,realtor.com
25264,120090318629,2,2,,861.11 sq ft,Apartment,97872.0,brazil,realtor.com
25265,120090318628,20,4,,"22,792.58 sq ft",Industrial/Warehouse,760563.0,brazil,realtor.com
25266,120090318626,2,2,,861.11 sq ft,Apartment,81861.0,brazil,realtor.com
25267,120090318624,3,2,,"1,291.67 sq ft",House,119268.0,brazil,realtor.com
25268,120090318623,,,"4,650.01 sq ft","5,263.55 sq ft",Apartment,980726.0,brazil,realtor.com
25269,120090296899,2,2,,"1,033.34 sq ft",House,90067.0,brazil,realtor.com
25270,120090296225,,1,430.56 sq ft,430.56 sq ft,Commercial,28021.0,brazil,realtor.com
25271,120090274532,5,5,,"3,433.72 sq ft",House,526390.0,brazil,realtor.com
25272,120090274514,5,7,,"3,842.75 sq ft",House,460341.0,brazil,realtor.com
25273,120090274474,4,4,,"2,475.72 sq ft",House,390289.0,brazil,realtor.com
25274,120090274283,4,3,,"2,131.27 sq ft",House,500370.0,brazil,realtor.com
25275,120090274206,5,3,,"6,458.40 sq ft",Apartment,0.0,brazil,realtor.com
25276,120090273772,3,2,,"1,410.08 sq ft",House,238176.0,brazil,realtor.com
25277,120090262076,3,3,,"2,152.80 sq ft",House,340252.0,brazil,realtor.com
25278,120090259610,5,6,,"76,898.02 sq ft",House,0.0,brazil,realtor.com
25279,120090259449,17,28,,"32,292.00 sq ft",House,0.0,brazil,realtor.com
25280,120090259346,4,6,,"6,458.40 sq ft",Apartment,10007405.0,brazil,realtor.com
25281,120090258930,4,5,,"4,499.35 sq ft",Apartment,1801333.0,brazil,realtor.com
25282,120090258853,4,5,,"6,458.40 sq ft",Apartment,9607109.0,brazil,realtor.com
